what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961416724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961417861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961419131
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1554961419540
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1554961419660
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1554961420024
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1554961420033
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1554961420314
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1554961420331
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1554961421009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961423001
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1554961424768
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1554961424793
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1554961425166
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1554961425212
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1554961425335
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1554961425383
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1554961425391
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1554961425632
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1554961425686
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1554961425773
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1554961425914
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1554961426013
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1554961426194
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1554961426432
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1554961426454
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1554961426617
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1554961426733
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1554961427243
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1554961427798
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1554961428110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961429206
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1554961429274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1554961429275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961435041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961440587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961440700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554961443316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961452965
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1554961456862
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1554961456923
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554961458378
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961459699
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554961462983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961463085
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554961464188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961464503
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1554961472498
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1554961473133
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1554961473495
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1554961483556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961483908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961485300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961490413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961492969
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961494815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961496101
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961497112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961498542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961522454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961570827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961572838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961576876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961579614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961732143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554961753797
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1554961754213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554961754477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961762921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961771719
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1554961774611
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1554961774722
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1554961774789
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1554961774875
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1554961774909
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1554961775079
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1554961775119
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1554961775311
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1554961775320
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1554961776041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554961791676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554961792666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554961794059
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961830073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961830343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961830691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961838979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961870031
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961874243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961874655
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961884186
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961884498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554961886936
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961889937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961890251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554961891296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961904816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554961905035
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961957410
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961957783
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554961957997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554961987261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554961987582
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554962038704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962039006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962046179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962089533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962112697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962114576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962122971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962124962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962125854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962127135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962129302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962130638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962131822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962133838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962144576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962146856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962148085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962149640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962160581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962160777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554962167481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554962168643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962174189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962175011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554962186493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554962188614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962213544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962241249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1554962272200
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1554962272846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962294081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962296789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962298007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962299739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962300556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962302561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962303607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962306306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962307372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962309183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962315766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962317416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962317959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962320838
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554962328051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962340325
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554962343635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962347320
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554962365879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962366065
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554962374307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962374489
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554962378417
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962382169
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554962385525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962386752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554962401139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962423048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962423182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554962425383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962451755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962451881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962483904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962515986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962518886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962520125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962521497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962523114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962524098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962525738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962533067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962534794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962536077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962537946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962539317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962541625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962543191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962545512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962546570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962553226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962555058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962560232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962565833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554962571459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962573067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554962576001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962577759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962578852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962598890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962602988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962604379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962606801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962608887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962610663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962611732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962613307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962618309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962620270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962620593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962622117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962623047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962625790
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1554962626901
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1554962627303
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1554962627623
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1554962627761
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1554962627790
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1554962628200
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1554962629076
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1554962630788
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1554962639156
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1554962639438
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1554962640233
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1554962647296
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1554962647322
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1554962651963
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1554962652018
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1554962653790
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1554962653805
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1554962653818
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1554962653830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.closePerspective",1554962653842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554962656657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962663129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962677221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962679590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962681485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962682574
error,log,,,"Help documentation could not be indexed completely.",1554962682982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962686652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962702808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962704257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962707462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962740009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962744123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962754237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554962756581
