what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1554967145443
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1554967145717
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1554967145779
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1554967146509
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1554967147030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1554967147189
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1554967147189
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1554967160026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967162623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967164393
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1554967166301
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1554967167001
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1554967173849
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1554967202148
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1554967206387
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1554967207708
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1554967247900
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1554967248054
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1554967265884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554967266493
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1554967282806
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1554967286285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554967288516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967306675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967306810
error,log,,,"Could not retrieve interfaces",1554967306910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554967309279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554967338014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554967341179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967357440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967373675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967414474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967421169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967433791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967454360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967460727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967465628
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\npackage Paquete;\r\nimport Paquete.Vehiculos;\r\n\r\nclass Main {\r\n\r\n\tpublic static void main(String[] args) {\r\n\t\tint ax=0;\r\n\t\tint ax1=0;\r\n\t\tint ax2=0;\r\n\t\tint ax3=0;\r\n\t\t\r\n\t\tString men="""";\r\n\t\tString may ="""";\t\t\r\n\t\tint y[]=new int[4];\r\n\r\n\t\t\r\n\t\tAutos a;\r\n\t\ta = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a.ModeloAu =(206));\r\n\t\tSystem.out.println(a.Puerta=(4));\r\n\t\tSystem.out.println(a.Precio=(""$200.000,00\\n""));\r\n\t\tax=Integer.parseInt(a.Precio);\r\n\t\t\r\n\t\tMotos m;\r\n\t\tm=new Motos();\r\n\t\tSystem.out.println(m.Marca=(""Honda""));\r\n\t\tSystem.out.println(m.ModeloMot=(""Titan""));\r\n\t\tSystem.out.println(m.Cilindrada =(""125c""));\r\n\t\tSystem.out.println(m.Precio=(""$60.000,00\\n""));\r\n\t\tax1=Integer.parseInt(m.Precio);\r\n\t\t\r\n\t\tAutos a1;\r\n\t\ta1 = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a1.ModeloAu =(208));\r\n\t\tSystem.out.println(a1.Puerta=(5));\r\n\t\tSystem.out.println(a1.Precio=(""$250.000,00\\n""));\r\n\t\tax2=Integer.parseInt(a1.Precio);\r\n\t\t\t\t\r\n\t\tMotos m1;\r\n\t\tm1=new Motos();\r\n\t\tSystem.out.println(m1.Marca=(""Yamaha""));\r\n\t\tSystem.out.println(m1.ModeloMot=(""YBR""));\r\n\t\tSystem.out.println(m1.Cilindrada =(""160c""));\r\n\t\tSystem.out.println(m1.Precio=(""$80.500,50\\n""));\r\n\t\tax3=Integer.parseInt(m1.Precio);\r\n\t\t\r\n\t\ttry\r\n\t\t{\r\n\t\t\t\r\n\t\t}catch(IO)\r\n\t\t\r\n\t\tint x[]={ax,ax1,ax2,ax3};\r\n\r\n\t\t/*String x[]={""3"",""44"",""45"",""56""};*/\r\n\t\tfor(int i=0;i<x.length;i++)\r\n\t\t{\r\n\t\t\tSystem.out.println(""el indice: ""+i+"" es igual a: ""+x[i]);\r\n\r\n\t\t}\t\t\r\n\t\t}\r\n}\r\n----------------------------------- SOURCE END -------------------------------------",1554967475287
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967475334
error,log,,,"Error in JDT Core during reconcile",1554967475345
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967475392
error,log,,,"Error in JDT Core during AST creation",1554967475399
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\npackage Paquete;\r\nimport Paquete.Vehiculos;\r\n\r\nclass Main {\r\n\r\n\tpublic static void main(String[] args) {\r\n\t\tint ax=0;\r\n\t\tint ax1=0;\r\n\t\tint ax2=0;\r\n\t\tint ax3=0;\r\n\t\t\r\n\t\tString men="""";\r\n\t\tString may ="""";\t\t\r\n\t\tint y[]=new int[4];\r\n\r\n\t\t\r\n\t\tAutos a;\r\n\t\ta = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a.ModeloAu =(206));\r\n\t\tSystem.out.println(a.Puerta=(4));\r\n\t\tSystem.out.println(a.Precio=(""$200.000,00\\n""));\r\n\t\tax=Integer.parseInt(a.Precio);\r\n\t\t\r\n\t\tMotos m;\r\n\t\tm=new Motos();\r\n\t\tSystem.out.println(m.Marca=(""Honda""));\r\n\t\tSystem.out.println(m.ModeloMot=(""Titan""));\r\n\t\tSystem.out.println(m.Cilindrada =(""125c""));\r\n\t\tSystem.out.println(m.Precio=(""$60.000,00\\n""));\r\n\t\tax1=Integer.parseInt(m.Precio);\r\n\t\t\r\n\t\tAutos a1;\r\n\t\ta1 = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a1.ModeloAu =(208));\r\n\t\tSystem.out.println(a1.Puerta=(5));\r\n\t\tSystem.out.println(a1.Precio=(""$250.000,00\\n""));\r\n\t\tax2=Integer.parseInt(a1.Precio);\r\n\t\t\t\t\r\n\t\tMotos m1;\r\n\t\tm1=new Motos();\r\n\t\tSystem.out.println(m1.Marca=(""Yamaha""));\r\n\t\tSystem.out.println(m1.ModeloMot=(""YBR""));\r\n\t\tSystem.out.println(m1.Cilindrada =(""160c""));\r\n\t\tSystem.out.println(m1.Precio=(""$80.500,50\\n""));\r\n\t\tax3=Integer.parseInt(m1.Precio);\r\n\t\t\r\n\t\ttry\r\n\t\t{\r\n\t\t\t\r\n\t\t}catch(IOE)\r\n\t\t\r\n\t\tint x[]={ax,ax1,ax2,ax3};\r\n\r\n\t\t/*String x[]={""3"",""44"",""45"",""56""};*/\r\n\t\tfor(int i=0;i<x.length;i++)\r\n\t\t{\r\n\t\t\tSystem.out.println(""el indice: ""+i+"" es igual a: ""+x[i]);\r\n\r\n\t\t}\t\t\r\n\t\t}\r\n}\r\n----------------------------------- SOURCE END -------------------------------------",1554967476898
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967476905
error,log,,,"Error in JDT Core during reconcile",1554967476910
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\npackage Paquete;\r\nimport Paquete.Vehiculos;\r\n\r\nclass Main {\r\n\r\n\tpublic static void main(String[] args) {\r\n\t\tint ax=0;\r\n\t\tint ax1=0;\r\n\t\tint ax2=0;\r\n\t\tint ax3=0;\r\n\t\t\r\n\t\tString men="""";\r\n\t\tString may ="""";\t\t\r\n\t\tint y[]=new int[4];\r\n\r\n\t\t\r\n\t\tAutos a;\r\n\t\ta = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a.ModeloAu =(206));\r\n\t\tSystem.out.println(a.Puerta=(4));\r\n\t\tSystem.out.println(a.Precio=(""$200.000,00\\n""));\r\n\t\tax=Integer.parseInt(a.Precio);\r\n\t\t\r\n\t\tMotos m;\r\n\t\tm=new Motos();\r\n\t\tSystem.out.println(m.Marca=(""Honda""));\r\n\t\tSystem.out.println(m.ModeloMot=(""Titan""));\r\n\t\tSystem.out.println(m.Cilindrada =(""125c""));\r\n\t\tSystem.out.println(m.Precio=(""$60.000,00\\n""));\r\n\t\tax1=Integer.parseInt(m.Precio);\r\n\t\t\r\n\t\tAutos a1;\r\n\t\ta1 = new Autos();\r\n\t\ta.MarcaAu();\r\n\t\tSystem.out.println(a1.ModeloAu =(208));\r\n\t\tSystem.out.println(a1.Puerta=(5));\r\n\t\tSystem.out.println(a1.Precio=(""$250.000,00\\n""));\r\n\t\tax2=Integer.parseInt(a1.Precio);\r\n\t\t\t\t\r\n\t\tMotos m1;\r\n\t\tm1=new Motos();\r\n\t\tSystem.out.println(m1.Marca=(""Yamaha""));\r\n\t\tSystem.out.println(m1.ModeloMot=(""YBR""));\r\n\t\tSystem.out.println(m1.Cilindrada =(""160c""));\r\n\t\tSystem.out.println(m1.Precio=(""$80.500,50\\n""));\r\n\t\tax3=Integer.parseInt(m1.Precio);\r\n\t\t\r\n\t\ttry\r\n\t\t{\r\n\t\t\t\r\n\t\t}catch(IOException)\r\n\t\t\r\n\t\tint x[]={ax,ax1,ax2,ax3};\r\n\r\n\t\t/*String x[]={""3"",""44"",""45"",""56""};*/\r\n\t\tfor(int i=0;i<x.length;i++)\r\n\t\t{\r\n\t\t\tSystem.out.println(""el indice: ""+i+"" es igual a: ""+x[i]);\r\n\r\n\t\t}\t\t\r\n\t\t}\r\n}\r\n----------------------------------- SOURCE END -------------------------------------",1554967481491
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967481525
error,log,,,"Error in JDT Core during reconcile",1554967481531
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967481572
error,log,,,"Error in JDT Core during AST creation",1554967481577
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1554967483470
error,log,,,"Error in JDT Core during AST creation",1554967483476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967484616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967488082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967491408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967495196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967507745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967512470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967528331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967528550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967541299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967546614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967552312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967553683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967554221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967555711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967564108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967569538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967576167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967580111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967581607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967583368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967584312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967586027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967588180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967589785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967611928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554967612175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554967634567
