what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968065475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1554968078925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968079881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968080756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968081801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1554968091815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968101960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968103428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968158708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968160171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968166422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968179311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968185352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968187396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968298271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968300177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968302668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968328300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968332416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968335807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968346356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968347150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968347779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968397148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968480583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968486985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1554968490203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968500702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968504949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968511664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968529963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968532447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968546202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968786125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968790689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968792948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968793887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968795347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968796499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968809680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968811568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968814015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968816886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968817483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968818265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968827679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968830665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968837501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968837944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554968838381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968853783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968856505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968873819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968874039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968884455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968885872
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968891781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554968906025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968921517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968928936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968931841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968935949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968941950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968943379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968951537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968953791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968959287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968963071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968964387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554968982547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554968994441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554968997129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554969003498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969005333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554969012944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969016538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554969020130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969021190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969022222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969029738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969031595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969032325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969034466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969036526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969044861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969045058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969056444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969056798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969057471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969058483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969060389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969061894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969063147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969064822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969091669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969093446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969101302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969101463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969107335
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969112730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969121554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969122158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969122787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969180412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969183006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969207427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969209951
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1554969212616
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1554969212618
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969213105
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969213107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969216090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969218115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969220390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969222900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969236557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969238415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969247414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969248296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1554969250399
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969257495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969262526
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969263548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969263756
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969265643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969265880
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969268712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969270325
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969277568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969277880
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969278673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969278896
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969279033
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1554969283813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1554969283958
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1554969284270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969284806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969285344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969289301
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554969295596
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1554969297060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969298274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1554969301298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969306727
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1554969306837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969346478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969373346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969411459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969413065
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969483275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969499753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969503005
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.introduce.parameter.object",1554969503044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969508403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969509063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969509780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969517939
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969549855
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969564121
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969572246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1554969575341
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1554969595769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969602727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969604166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969647086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969648610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969651232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554969689035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969689859
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969699773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969699997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969708102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969709425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969709923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969711678
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554969716427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969717833
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1554969725381
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1554969725544
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1554969725705
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1554969725749
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1554969725847
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1554969725999
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1554969726566
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1554969727314
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1554969727622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969728496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1554969728602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969732328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969737248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554969755157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969760442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969828538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969839865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969845193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1554969852415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1554969856903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969866375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969874504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969930170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969930497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969939741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969939992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969951569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969952869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969961566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969962291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554969962912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970002409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970031404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970035040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970055691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970061966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970099081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970104332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970130564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970130844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970146796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970156385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970172513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970172787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970183462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1554970234989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554970243447
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1554970263352
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1554970274748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1554970282397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1554970283120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1554970283991
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1554970285981
