what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555014281316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014282998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014286476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555014326618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014331419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014332178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014332909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014333540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014344608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014345535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014346183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014348372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014349246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014351245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014354845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014355833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014356480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014358919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014359608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014359712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014360074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014360179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014360531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014360661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014376992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014396984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1555014468620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014468986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014471473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014472645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014472793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014473840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014473986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014474567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014474715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014512051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014513274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014513976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014516171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014516738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014516883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014517544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014517658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014518059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014518169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014518625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014518747
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555014525687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555014537688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014548941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014570046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014605981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014606748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014607549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014608336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014612368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014626879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014628937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014653129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014656368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1555014665439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014668516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014675226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014677324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555014685335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555014688181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014690940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014693816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014706082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014709108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014719507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014720808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014721645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014724204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014724762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014724878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014725239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014725353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014725647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014725751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014726044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014726171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014726498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014726612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555014730108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555014775516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014781080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014782367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014783119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014785204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014785613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014785694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014786022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014786117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014786459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014786553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014786889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014787007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014787317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014787445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014797225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014798548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014799307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014800856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014801369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014801494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014801761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014801867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014802746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014836456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014838087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014838738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014840141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014840510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014840675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014840908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014841034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014841354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014841478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014841779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014841895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014842184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014842317
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555014844260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555014854817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014888068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014889341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014889983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014892166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014892746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014892885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555014893886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015099695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015101102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015103268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015104274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015104898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015105696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015106335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015106927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015108746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555015114290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555015120264
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1555015128506
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1555015128513
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1555015132050
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1555015132151
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1555015134436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015145962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015165775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555015171805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555015176493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555015186737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1555015372544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1555015373190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555015415924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555015417627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015437873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015439042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015441160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015444794
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555015448549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015457049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015463422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015467392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015474013
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1555015500045
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1555015500082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015523112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555015529946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016138172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016154112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016688408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016700270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016863422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016868232
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1555016873334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016876016
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1555016878200
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1555016878299
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1555016878447
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1555016878486
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1555016878631
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1555016878753
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1555016879284
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1555016880103
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1555016880488
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016881141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016881378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1555016881409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016891173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016905843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1555016905884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016906408
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016923956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016927078
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1555016959956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016964352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016985245
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016985595
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555016985891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555016991677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555017001240
