what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002717216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002717888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002719996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002720684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002720794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002722442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002722567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002769122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002770321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002770938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002772926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002774187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002774325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002774939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002775061
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555002780590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555002797534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002809204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002810575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002811331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002813159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002813780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002813878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002814316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002814416
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555002818317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555002825725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1555002841416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555002843547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1555002849819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002857520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002858895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002859482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002862784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002864298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002864384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002864782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002864894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002865302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555002865442
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1555002881568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1555002922163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1555002985398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555003005196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555003006599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555003007257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555003008495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1555003008963
